Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
20-12-2021,320.0499878,322.7999878,317.5700073,319.9100037,316.9402161,28326500,MSFT
21-12-2021,323.2900085,327.730011,319.7999878,327.2900085,324.251709,24740600,MSFT
22-12-2021,328.2999878,333.6099854,325.75,333.2000122,330.1068726,24831500,MSFT
23-12-2021,332.75,336.3900146,332.730011,334.6900024,331.5830078,19617800,MSFT
27-12-2021,335.4599915,342.480011,335.4299927,342.4500122,339.2709961,19947000,MSFT
28-12-2021,343.1499939,343.8099976,340.3200073,341.25,338.0820923,15661500,MSFT
29-12-2021,341.2999878,344.2999878,339.6799927,341.9500122,338.7756348,15042000,MSFT
30-12-2021,341.9100037,343.1300049,338.8200073,339.3200073,336.1700439,15994500,MSFT
31-12-2021,338.5100098,339.3599854,335.8500061,336.3200073,333.197876,18000800,MSFT
03-01-2022,335.3500061,338,329.7799988,334.75,331.6424866,28865100,MSFT
04-01-2022,334.8299866,335.2000122,326.1199951,329.0100098,325.95578,32674300,MSFT
05-01-2022,325.8599854,326.0700073,315.980011,316.3800049,313.4430237,40054300,MSFT
06-01-2022,313.1499939,318.7000122,311.4899902,313.8800049,310.9661865,39646100,MSFT
07-01-2022,314.1499939,316.5,310.0899963,314.0400085,311.1247559,32720000,MSFT
10-01-2022,309.4899902,314.7200012,304.6900024,314.269989,311.3525391,44289500,MSFT
11-01-2022,313.3800049,316.6099854,309.8900146,314.980011,312.0559998,29386800,MSFT
12-01-2022,319.6700134,323.4100037,317.0799866,318.269989,315.3154297,34372200,MSFT
13-01-2022,320.4700012,320.8800049,304,304.7999878,301.9704895,45366000,MSFT
14-01-2022,304.25,310.8200073,303.75,310.2000122,307.320343,39846400,MSFT
18-01-2022,304.0700073,309.7999878,301.7399902,302.6499939,299.8404236,42333200,MSFT
19-01-2022,306.2900085,313.9100037,302.7000122,303.3299866,300.5141296,45933900,MSFT
20-01-2022,309.0700073,311.6499939,301.1400146,301.6000061,298.8002014,35380700,MSFT
21-01-2022,302.6900024,304.1099854,295.6099854,296.0299988,293.2819214,57984400,MSFT
24-01-2022,292.2000122,297.1099854,276.0499878,296.3699951,293.6187439,85731500,MSFT
25-01-2022,291.519989,294.9899902,285.1700134,288.4899902,285.8118896,72848600,MSFT
26-01-2022,307.9899902,308.5,293.0299988,296.7099915,293.9555664,90428900,MSFT
27-01-2022,302.6600037,307.2999878,297.9299927,299.8399963,297.0565186,53481300,MSFT
28-01-2022,300.230011,308.480011,294.4500122,308.2600098,305.398407,49743700,MSFT
31-01-2022,308.9500122,312.3800049,306.3699951,310.980011,308.0931396,46444500,MSFT
01-02-2022,310.4100037,310.6300049,305.1300049,308.7600098,305.8937378,40950400,MSFT
02-02-2022,309.6300049,315.1199951,308.8800049,313.4599915,310.5501099,36636000,MSFT
03-02-2022,309.4899902,311.230011,299.9599915,301.25,298.4534302,43730000,MSFT
04-02-2022,300.2099915,308.7999878,299.9700012,305.9400024,303.0999146,35096500,MSFT
07-02-2022,306.1700134,307.8399963,299.8999939,300.9500122,298.1562195,28533300,MSFT
08-02-2022,301.25,305.5599976,299.9500122,304.5599976,301.7327271,32421200,MSFT
09-02-2022,309.8699951,311.9299927,307.3900146,311.2099915,308.3209839,31284700,MSFT
10-02-2022,304.0400085,309.1199951,300.7000122,302.3800049,299.572937,45386200,MSFT
11-02-2022,303.1900024,304.2900085,294.2200012,295.0400085,292.3010864,39175600,MSFT
14-02-2022,293.769989,296.7600098,291.3500061,295,292.2614746,36359500,MSFT
15-02-2022,300.0100098,300.7999878,297.019989,300.4700012,297.6807251,27058300,MSFT
16-02-2022,298.3699951,300.8699951,293.6799927,299.5,297.333252,29982100,MSFT
17-02-2022,296.3599854,296.7999878,290,290.730011,288.626709,32461600,MSFT
18-02-2022,293.0499878,293.8599854,286.3099976,287.9299927,285.8469238,34264000,MSFT
22-02-2022,285,291.5400085,284.5,287.7200012,285.6384277,41736100,MSFT
23-02-2022,290.1799927,291.7000122,280.1000061,280.269989,278.2423706,37811200,MSFT
24-02-2022,272.5100098,295.1600037,271.519989,294.5899963,292.4587708,56989700,MSFT
25-02-2022,295.1400146,297.6300049,291.6499939,297.3099976,295.1590576,32546700,MSFT
28-02-2022,294.3099976,299.1400146,293,298.7900085,296.6283569,34627500,MSFT
01-03-2022,296.3999939,299.9700012,292.1499939,294.9500122,292.8161621,31217800,MSFT
02-03-2022,295.3599854,301.4700012,293.7000122,300.1900024,298.018219,31873000,MSFT
03-03-2022,302.8900146,303.1300049,294.0499878,295.9200134,293.7791443,27314500,MSFT
04-03-2022,294.2900085,295.6600037,287.1700134,289.8599854,287.76297,32356500,MSFT
07-03-2022,288.5299988,289.6900024,278.5299988,278.9100037,276.8922119,43157200,MSFT
08-03-2022,277.7999878,283.9599915,270,275.8500061,273.8543091,48159500,MSFT
09-03-2022,283.4400024,289.6000061,280.7799988,288.5,286.4127808,35204500,MSFT
10-03-2022,283.019989,286.6000061,280.5799866,285.5899963,283.5238342,30628000,MSFT
11-03-2022,287.9599915,289.5100098,279.4299927,280.0700073,278.0437927,27209300,MSFT
14-03-2022,280.3399963,285.3999939,275.8200073,276.4400024,274.4400635,30660700,MSFT
15-03-2022,280.3500061,287.8200073,278.730011,287.1499939,285.0725708,34245100,MSFT
16-03-2022,289.1099854,294.5700073,283.2000122,294.3900146,292.2601929,37826300,MSFT
17-03-2022,293.2900085,295.6099854,289.3699951,295.2200012,293.084198,30816600,MSFT
18-03-2022,295.3699951,301,292.730011,300.4299927,298.2564697,43390600,MSFT
21-03-2022,298.8900146,300.1400146,294.8999939,299.1600037,296.9956665,28351200,MSFT
22-03-2022,299.7999878,305,298.769989,304.0599976,301.8602295,27599700,MSFT
23-03-2022,300.5100098,303.230011,297.7200012,299.4899902,297.3233032,25715400,MSFT
24-03-2022,299.1400146,304.2000122,298.3200073,304.1000061,301.8999634,24484500,MSFT
25-03-2022,305.230011,305.5,299.2900085,303.6799927,301.4830017,22566500,MSFT
28-03-2022,304.3299866,310.7999878,304.3299866,310.7000122,308.4522095,29578200,MSFT
29-03-2022,313.9100037,315.8200073,309.0499878,315.4100037,313.1281433,30393400,MSFT
30-03-2022,313.7600098,315.9500122,311.5799866,313.8599854,311.589325,28163600,MSFT
31-03-2022,313.8999939,315.1400146,307.8900146,308.3099976,306.0794678,33422100,MSFT
01-04-2022,309.3699951,310.1300049,305.5400085,309.4200134,307.1814575,27110500,MSFT
04-04-2022,310.0899963,315.1099854,309.7099915,314.9700012,312.6912842,24289600,MSFT
05-04-2022,313.269989,314.8699951,309.8699951,310.8800049,308.6308899,23156700,MSFT
06-04-2022,305.1900024,307,296.7099915,299.5,297.333252,40110400,MSFT
07-04-2022,296.6600037,303.6499939,296.3500061,301.3699951,299.1896973,31411200,MSFT
08-04-2022,300.4400024,301.1199951,296.2799988,296.9700012,294.8215027,24361900,MSFT
11-04-2022,291.7900085,292.6099854,285,285.2600098,283.196228,34569300,MSFT
12-04-2022,289.2399902,290.7399902,280.4899902,282.0599976,280.0193787,30966700,MSFT
13-04-2022,282.730011,288.5799866,281.2999878,287.6199951,285.5391541,21907200,MSFT
14-04-2022,288.0899963,288.3099976,279.3200073,279.8299866,277.8055115,28221600,MSFT
18-04-2022,278.9100037,282.4599915,278.3399963,280.519989,278.4905396,20778000,MSFT
19-04-2022,279.3800049,286.1700134,278.4100037,285.2999878,283.2359314,22297700,MSFT
20-04-2022,289.3999939,289.7000122,285.3699951,286.3599854,284.288269,22906700,MSFT
21-04-2022,288.5799866,293.2999878,280.0599976,280.8099976,278.7784424,29454600,MSFT
22-04-2022,281.6799927,283.2000122,273.3800049,274.0299988,272.0474854,29405800,MSFT
25-04-2022,273.2900085,281.1099854,270.769989,280.7200012,278.6890564,35678900,MSFT
26-04-2022,277.5,278.3599854,270,270.2200012,268.2650452,46518400,MSFT
27-04-2022,282.1000061,290.9700012,279.1600037,283.2200012,281.1710205,63477700,MSFT
28-04-2022,285.1900024,290.980011,281.4599915,289.6300049,287.5346375,33646600,MSFT
29-04-2022,288.6099854,289.8800049,276.5,277.519989,275.512207,37073900,MSFT
02-05-2022,277.7099915,284.9400024,276.2200012,284.4700012,282.4119568,35151100,MSFT
03-05-2022,283.9599915,284.1300049,280.1499939,281.7799988,279.7414246,25978600,MSFT
04-05-2022,282.5899963,290.8800049,276.730011,289.980011,287.8821106,33599300,MSFT
05-05-2022,285.5400085,286.3500061,274.3399963,277.3500061,275.3434753,43260400,MSFT
06-05-2022,274.8099976,279.25,271.269989,274.730011,272.7424316,37780300,MSFT
09-05-2022,270.0599976,272.3599854,263.3200073,264.5799866,262.6658325,47726000,MSFT
10-05-2022,271.6900024,273.75,265.0700073,269.5,267.5502625,39336400,MSFT
11-05-2022,265.6799927,271.3599854,259.2999878,260.5499878,258.6650085,48975900,MSFT
12-05-2022,257.6900024,259.8800049,250.0200043,255.3500061,253.5026245,51033800,MSFT
13-05-2022,257.3500061,263.0400085,255.3500061,261.1199951,259.230896,34925100,MSFT
16-05-2022,259.9599915,265.8200073,255.7799988,261.5,259.6081543,32550900,MSFT
17-05-2022,266.1099854,268.3299866,262.4599915,266.8200073,264.889679,28828800,MSFT
18-05-2022,263,263.6000061,252.7700043,254.0800018,252.8293304,31356000,MSFT
19-05-2022,253.8999939,257.6700134,251.8800049,253.1399994,251.8939362,32692300,MSFT
20-05-2022,257.2399902,258.5400085,246.4400024,252.5599976,251.316803,39199300,MSFT
23-05-2022,255.4900055,261.5,253.4299927,260.6499939,259.3669739,33175400,MSFT
24-05-2022,257.8900146,261.3299866,253.5,259.6199951,258.342041,29043900,MSFT
25-05-2022,258.1400146,264.5799866,257.1300049,262.519989,261.2277527,28547900,MSFT
26-05-2022,262.269989,267.1099854,261.4299927,265.8999939,264.5911255,25002100,MSFT
27-05-2022,268.480011,273.3399963,267.5599976,273.2399902,271.894989,26910800,MSFT
31-05-2022,272.5299988,274.769989,268.9299927,271.8699951,270.5317688,37827700,MSFT
01-06-2022,275.2000122,277.6900024,270.0400085,272.4200134,271.0790405,25292200,MSFT
02-06-2022,264.4500122,274.6499939,261.6000061,274.5799866,273.2283936,44008200,MSFT
03-06-2022,270.3099976,273.4500122,268.4100037,270.019989,268.6908569,28059000,MSFT
06-06-2022,272.0599976,274.1799927,267.2200012,268.75,267.4270935,22400300,MSFT
07-06-2022,266.6400146,273.1300049,265.9400024,272.5,271.1586609,22860700,MSFT
08-06-2022,271.7099915,273,269.6099854,270.4100037,269.078949,17372300,MSFT
09-06-2022,267.7799988,272.7099915,264.6300049,264.7900085,263.4866028,26439700,MSFT
10-06-2022,260.5799866,260.5799866,252.5299988,252.9900055,251.7446899,31422800,MSFT
13-06-2022,245.1100006,249.0200043,241.5299988,242.2599945,241.0674896,46135800,MSFT
14-06-2022,243.8600006,245.7400055,241.5099945,244.4900055,243.2865295,28651500,MSFT
15-06-2022,248.3099976,255.3000031,246.4199982,251.7599945,250.5207367,33111700,MSFT
16-06-2022,245.9799957,247.4199982,243.0200043,244.9700012,243.7641602,33169200,MSFT
17-06-2022,244.6999969,250.5,244.0299988,247.6499939,246.430954,43084800,MSFT
21-06-2022,250.2599945,254.75,249.5099945,253.7400055,252.4909973,29928300,MSFT
22-06-2022,251.8899994,257.1700134,250.3699951,253.1300049,251.8839874,25939900,MSFT
23-06-2022,255.5700073,259.3699951,253.6300049,258.8599854,257.5857544,25861400,MSFT
24-06-2022,261.8099976,267.980011,261.7200012,267.7000122,266.3822937,33923200,MSFT
27-06-2022,268.2099915,268.2999878,263.2799988,264.8900146,263.5861206,24615100,MSFT
28-06-2022,263.980011,266.9100037,256.3200073,256.480011,255.217514,27295500,MSFT
29-06-2022,257.5899963,261.9700012,255.7599945,260.2600098,258.9788818,20069800,MSFT
30-06-2022,257.0499878,259.5299988,252.8999939,256.8299866,255.5657501,31730900,MSFT
01-07-2022,256.3900146,259.769989,254.6100006,259.5799866,258.3022461,22837700,MSFT
05-07-2022,256.1600037,262.980011,254.7400055,262.8500061,261.5561523,22941000,MSFT
06-07-2022,263.75,267.9899902,262.3999939,266.2099915,264.8995972,23824400,MSFT
07-07-2022,265.1199951,269.0599976,265.019989,268.3999939,267.0787964,20859900,MSFT
08-07-2022,264.7900085,268.1000061,263.2900085,267.6600037,266.3424683,19658800,MSFT
11-07-2022,265.6499939,266.5299988,262.1799927,264.5100098,263.2079773,19455200,MSFT
12-07-2022,265.8800049,265.9400024,252.0399933,253.6699982,252.4213257,35868500,MSFT
13-07-2022,250.1900024,253.5500031,248.1100006,252.7200012,251.4760132,29497400,MSFT
14-07-2022,250.5700073,255.1399994,245.9400024,254.0800018,252.8293304,25102800,MSFT
15-07-2022,255.7200012,260.3699951,254.7700043,256.7200012,255.4563293,29774100,MSFT
18-07-2022,259.75,260.8399963,253.3000031,254.25,252.9984741,20975000,MSFT
19-07-2022,257.5799866,259.7200012,253.6799927,259.5299988,258.2525024,25012600,MSFT
20-07-2022,259.8999939,264.8699951,258.9100037,262.269989,260.9790039,22788300,MSFT
21-07-2022,259.7900085,264.8900146,257.0299988,264.8399963,263.5363464,22404700,MSFT
22-07-2022,265.2399902,265.3299866,259.0700073,260.3599854,259.0783691,21881300,MSFT
25-07-2022,261,261.5,256.8099976,258.8299866,257.5559387,21056000,MSFT
26-07-2022,259.8599854,259.8800049,249.5700073,251.8999939,250.6600342,39348000,MSFT
27-07-2022,261.1600037,270.0499878,258.8500061,268.7399902,267.4171448,45994000,MSFT
28-07-2022,269.75,277.8399963,267.8699951,276.4100037,275.0493774,33459300,MSFT
29-07-2022,277.7000122,282,276.6300049,280.7399902,279.3580933,32152800,MSFT
01-08-2022,277.8200073,281.2799988,275.8399963,278.0100098,276.64151,21539600,MSFT
02-08-2022,276,277.8900146,272.3800049,274.8200073,273.4672546,22754200,MSFT
03-08-2022,276.7600098,283.5,276.6099854,282.4700012,281.0795898,23518900,MSFT
04-08-2022,281.7999878,283.7999878,280.1700134,283.6499939,282.2537537,18098700,MSFT
05-08-2022,279.1499939,283.6499939,278.6799927,282.9100037,281.517395,16774600,MSFT
08-08-2022,284.0499878,285.9200134,279.3200073,280.3200073,278.940155,18739200,MSFT
09-08-2022,279.6400146,283.0799866,277.6099854,282.2999878,280.9104004,23405200,MSFT
10-08-2022,288.1700134,289.8099976,286.9400024,289.1600037,287.7366333,24687800,MSFT
11-08-2022,290.8500061,291.2099915,286.5100098,287.019989,285.6071472,20065900,MSFT
12-08-2022,288.480011,291.9100037,286.9400024,291.9100037,290.473114,22619700,MSFT
15-08-2022,291,294.1799927,290.1099854,293.4700012,292.0254211,18085700,MSFT
16-08-2022,291.9899902,294.0400085,290.4200134,292.7099915,291.269165,18102900,MSFT
17-08-2022,289.7399902,293.3500061,289.4700012,291.3200073,290.5013428,18253400,MSFT
18-08-2022,290.1900024,291.9100037,289.0799866,290.1700134,289.3545532,17186200,MSFT
19-08-2022,288.8999939,289.25,285.5599976,286.1499939,285.3458557,20570000,MSFT
22-08-2022,282.0799866,282.4599915,277.2200012,277.75,276.9694519,25061100,MSFT
23-08-2022,276.4400024,278.8599854,275.3999939,276.4400024,275.663147,17527400,MSFT
24-08-2022,275.4100037,277.230011,275.1099854,275.7900085,275.0149841,18137000,MSFT
25-08-2022,277.3299866,279.019989,274.519989,278.8500061,278.0663757,16583400,MSFT
26-08-2022,279.0799866,280.3399963,267.980011,268.0899963,267.3366089,27549300,MSFT
29-08-2022,265.8500061,267.3999939,263.8500061,265.230011,264.4846497,20338500,MSFT
30-08-2022,266.6700134,267.0499878,260.6600037,262.9700012,262.2309875,22767100,MSFT
31-08-2022,265.3900146,267.1099854,261.3299866,261.4700012,260.735199,24791800,MSFT
01-09-2022,258.8699951,260.8900146,255.4100037,260.3999939,259.6682129,23263400,MSFT
02-09-2022,261.7000122,264.7399902,254.4700012,256.0599976,255.3404083,22855400,MSFT
06-09-2022,256.2000122,257.8299866,251.9400024,253.25,252.5382996,21328200,MSFT
07-09-2022,254.6999969,258.8299866,253.2200012,258.0899963,257.3647156,24126700,MSFT
08-09-2022,257.5100098,260.4299927,254.7899933,258.519989,257.7934875,20319900,MSFT
09-09-2022,260.5,265.230011,260.2900085,264.4599915,263.7167969,22084700,MSFT
12-09-2022,265.7799988,267.4500122,265.1600037,266.6499939,265.9006348,18747700,MSFT
13-09-2022,258.8399963,260.3999939,251.5899963,251.9900055,251.2818604,33353300,MSFT
14-09-2022,253.5299988,254.2299957,249.8600006,252.2200012,251.5112,23913000,MSFT
15-09-2022,249.7700043,251.3999939,244.0200043,245.3800049,244.6904297,31530900,MSFT
16-09-2022,244.2599945,245.3000031,242.0599976,244.7400055,244.0522308,39791800,MSFT
19-09-2022,242.4700012,245.1399994,240.8500061,244.5200043,243.83284,26826900,MSFT
20-09-2022,242.0700073,243.5099945,239.6399994,242.4499969,241.7686615,26660300,MSFT
21-09-2022,244.2700043,247.6600037,238.8999939,238.9499969,238.2784882,28625600,MSFT
22-09-2022,237.8699951,243.8600006,237.5700073,240.9799957,240.3027802,31061200,MSFT
23-09-2022,239.5399933,241.1300049,235.1999969,237.9199982,237.2513885,34176000,MSFT
26-09-2022,237.0500031,241.4499969,236.8999939,237.4499969,236.7826996,27694200,MSFT
27-09-2022,239.9799957,241.8000031,234.5,236.4100037,235.745636,27018700,MSFT
28-09-2022,236.8099976,242.3300018,234.7299957,241.0700073,240.3925476,29029700,MSFT
29-09-2022,238.8899994,239.9499969,234.4100037,237.5,236.8325653,27484200,MSFT
30-09-2021,142.6399994,142.7400055,139.5299988,139.8000031,135.5730438,6934900,PG
01-10-2021,139.9299927,140.2299957,138.3200073,139.5800018,135.3596954,5587200,PG
04-10-2021,139.3899994,140.3999939,137.6000061,138.7899933,134.5935516,5816000,PG
05-10-2021,138.8000031,140.5200043,138.7200012,139.3300018,135.1172485,6902700,PG
06-10-2021,138.9900055,141.2599945,138.6199951,141.1900024,136.9210052,5332900,PG
07-10-2021,141.75,143.0299988,141.75,142.3200073,138.0168457,5334600,PG
08-10-2021,142.2899933,142.6199951,141.0399933,141.7299957,137.4446716,6131800,PG
11-10-2021,142.3699951,142.7700043,141.7700043,142.3200073,138.0168457,5995600,PG
12-10-2021,142.6000061,143.0399933,141.6999969,142.1100006,137.8131866,6734800,PG
13-10-2021,142.3999939,142.7599945,141.0299988,142.4400024,138.1332092,5689800,PG
14-10-2021,142.8300018,144.3099976,142.8099976,144.0500031,139.6945343,6777800,PG
15-10-2021,144.5200043,144.8699951,143.6799927,144.4199982,140.0533447,6923700,PG
18-10-2021,143.5500031,143.6999969,142.1000061,142.3399963,138.0362244,9119000,PG
19-10-2021,139.0800018,140.8200073,138.8000031,140.6600037,136.4070435,9555300,PG
20-10-2021,140.1499939,141.9600067,139.8500061,141.2100067,136.9404297,7352700,PG
21-10-2021,140.8600006,141.1600037,139.1799927,139.3300018,135.9548645,6545500,PG
22-10-2021,139.3899994,141.0099945,139.3200073,140.8300018,137.4185333,5265000,PG
25-10-2021,140.4100037,140.9199982,139.0500031,140.8500061,137.4380493,5382100,PG
26-10-2021,141.6199951,143.1799927,141.2400055,142.8500061,139.3896027,6234900,PG
27-10-2021,143.1399994,143.6799927,141.6900024,141.8300018,138.3943024,9643500,PG
28-10-2021,141.8899994,142.8800049,141.7100067,142.6799927,139.2237091,4538500,PG
29-10-2021,142.1600037,143.4799957,142.0200043,142.9900055,139.5262146,6239500,PG
01-11-2021,143.3600006,143.8000031,142.4900055,142.6399994,139.1846771,5038900,PG
02-11-2021,142.7200012,144.5800018,142.2799988,144.0599976,140.570282,9954300,PG
03-11-2021,144.1300049,145.1100006,143.5200043,145.0500031,141.5363159,7620100,PG
04-11-2021,142.8399963,145.3899994,142.3399963,145.3200073,141.7997742,6402500,PG
05-11-2021,145.4400024,146.3699951,144.8000031,146.0399933,142.5023193,6062700,PG
08-11-2021,145.5,146.1000061,144.0200043,144.9499969,141.438736,5854400,PG
09-11-2021,145.0299988,145.8300018,144.5800018,145.3899994,141.8680725,4873100,PG
10-11-2021,145.7400055,147.3099976,145.5899963,146.8200073,143.263443,7334900,PG
11-11-2021,146.8600006,146.9700012,146.2100067,146.3999939,142.8536224,4096300,PG
12-11-2021,146.7400055,147.0800018,145.9799957,146.5599976,143.0097198,5687400,PG
15-11-2021,147.0299988,147.75,146.4700012,147.3999939,143.8293762,5510200,PG
16-11-2021,147.3899994,148.5899963,147.0099945,147.1900024,143.6244812,7603900,PG
